id,age,job,marital,education,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,y
93158,33,blue-collar,single,secondary,328,yes,no,unknown,may,142,2,-1,0,unknown,0
33014,31,housemaid,married,unknown,-6,no,yes,telephone,jul,94,2,-1,0,unknown,0
39639,52,admin.,divorced,secondary,98,no,yes,unknown,jun,148,1,-1,0,unknown,0
74794,31,unemployed,married,secondary,20,no,no,cellular,jan,304,1,71,1,failure,0
48740,41,entrepreneur,single,tertiary,791,yes,no,cellular,feb,215,1,80,1,other,0
55535,38,admin.,divorced,secondary,1533,yes,no,cellular,may,366,1,172,4,success,0
86534,30,technician,married,secondary,-1,yes,no,unknown,may,323,1,-1,0,unknown,0
39066,33,management,married,tertiary,89,yes,no,cellular,jul,61,4,-1,0,unknown,0
37468,60,retired,married,primary,0,no,no,unknown,jul,36,1,-1,0,unknown,0
67271,41,services,married,unknown,394,yes,no,cellular,may,52,3,-1,0,unknown,0
18415,34,technician,single,secondary,951,yes,no,unknown,may,343,1,-1,0,unknown,0
39850,31,blue-collar,single,secondary,324,yes,no,cellular,jul,167,4,-1,0,unknown,0
87796,52,blue-collar,married,tertiary,297,yes,no,cellular,nov,62,2,195,1,failure,0
68778,49,management,married,tertiary,1808,yes,no,cellular,jun,205,1,95,1,success,1
14734,50,management,divorced,secondary,458,no,no,cellular,feb,184,3,-1,0,unknown,0
36898,48,management,married,tertiary,1741,yes,yes,telephone,nov,40,1,-1,0,unknown,0
12447,27,management,single,tertiary,1117,yes,no,cellular,jul,416,4,-1,0,unknown,0
89462,28,services,single,primary,307,no,no,cellular,apr,132,1,-1,0,unknown,0
92987,41,blue-collar,married,unknown,665,yes,no,unknown,may,142,3,-1,0,unknown,0
55273,19,student,single,secondary,424,no,no,cellular,jun,121,3,195,2,other,0
80244,78,retired,married,primary,158,no,no,cellular,feb,360,1,-1,0,unknown,0
37269,54,housemaid,married,tertiary,2473,no,no,cellular,mar,607,2,-1,0,unknown,1
80610,54,retired,married,primary,2243,no,no,unknown,jun,281,1,-1,0,unknown,0
17308,51,blue-collar,married,primary,165,yes,no,telephone,aug,313,2,-1,0,unknown,0
30399,33,admin.,married,tertiary,79,yes,no,cellular,oct,249,2,335,2,failure,1
96334,29,management,single,secondary,0,yes,yes,unknown,may,92,2,-1,0,unknown,0
40595,32,technician,married,tertiary,2553,yes,no,cellular,jul,459,7,-1,0,unknown,0
38657,34,admin.,single,secondary,181,yes,no,cellular,jul,296,1,-1,0,unknown,0
69992,40,blue-collar,married,secondary,580,yes,no,unknown,may,192,1,-1,0,unknown,0
44265,35,services,single,secondary,2110,no,yes,cellular,jul,39,1,-1,0,unknown,0
50477,31,management,married,tertiary,1514,no,no,cellular,aug,284,2,-1,0,unknown,0
64186,51,retired,single,secondary,5885,no,no,telephone,feb,134,6,-1,0,unknown,0
83099,41,technician,married,secondary,65,no,no,cellular,aug,157,1,-1,0,unknown,0
46012,37,admin.,single,secondary,115,no,no,cellular,feb,187,1,83,9,failure,0
58703,31,services,single,secondary,181,no,no,cellular,aug,182,1,104,1,success,1
24041,37,management,married,tertiary,561,no,no,cellular,aug,204,2,-1,0,unknown,0
26442,32,management,single,tertiary,3,yes,no,cellular,may,568,1,-1,0,unknown,1
67130,35,entrepreneur,single,tertiary,1416,yes,no,cellular,may,100,1,169,12,other,0
20203,53,blue-collar,married,secondary,2231,yes,no,cellular,jul,272,3,-1,0,unknown,0
19901,41,services,married,secondary,96,yes,no,unknown,may,136,2,-1,0,unknown,0
45369,30,admin.,married,secondary,518,yes,no,cellular,may,127,1,-1,0,unknown,0
83394,44,self-employed,divorced,secondary,80,yes,yes,unknown,may,387,2,-1,0,unknown,0
79334,31,services,single,secondary,68,yes,no,unknown,may,169,2,-1,0,unknown,0
72836,59,management,married,primary,1727,no,no,telephone,may,500,4,358,2,failure,1
57112,57,blue-collar,married,primary,1610,no,no,telephone,mar,147,1,-1,0,unknown,0
82034,38,admin.,married,secondary,66,yes,no,cellular,may,51,1,365,7,failure,0
95887,42,blue-collar,married,secondary,-204,yes,no,cellular,may,34,1,361,7,failure,0
93296,22,blue-collar,married,secondary,223,yes,no,cellular,may,268,1,344,1,failure,0
65005,32,technician,married,tertiary,0,yes,no,cellular,jun,149,1,-1,0,unknown,0
58339,60,retired,married,secondary,89,no,no,cellular,apr,156,2,-1,0,unknown,0
16155,27,services,single,tertiary,3021,yes,no,unknown,may,388,7,-1,0,unknown,0
27086,25,student,single,unknown,480,no,no,cellular,sep,140,1,-1,0,unknown,1
26546,25,blue-collar,divorced,secondary,2428,yes,no,unknown,may,376,4,-1,0,unknown,0
64419,42,services,married,secondary,0,no,no,unknown,jun,118,6,-1,0,unknown,0
55395,25,technician,single,secondary,582,no,yes,cellular,feb,438,1,-1,0,unknown,0
77968,49,blue-collar,married,primary,4,yes,yes,cellular,feb,161,2,-1,0,unknown,0
76101,34,unemployed,single,unknown,517,no,no,cellular,sep,791,3,-1,0,unknown,0
96890,60,technician,married,secondary,478,no,no,cellular,jan,139,1,171,5,failure,0
71141,42,management,married,secondary,43,yes,no,unknown,may,735,8,-1,0,unknown,0
16121,51,self-employed,married,primary,106,yes,no,telephone,may,217,1,169,5,failure,0
94131,56,blue-collar,married,secondary,771,yes,yes,unknown,jun,254,1,-1,0,unknown,0
53286,30,admin.,single,tertiary,218,no,no,unknown,jul,137,2,-1,0,unknown,0
67128,40,blue-collar,married,secondary,5,no,no,cellular,mar,86,2,-1,0,unknown,0
65158,29,management,single,tertiary,0,yes,no,unknown,may,331,2,-1,0,unknown,0
77785,40,blue-collar,married,secondary,1508,no,no,cellular,aug,153,2,383,1,failure,0
90233,59,blue-collar,married,secondary,10054,no,no,cellular,nov,175,3,100,6,failure,0
92335,29,blue-collar,single,primary,80,yes,no,unknown,may,678,1,-1,0,unknown,0
49144,55,blue-collar,married,secondary,328,no,yes,cellular,aug,335,4,-1,0,unknown,0
44977,43,unemployed,married,tertiary,0,no,no,cellular,oct,464,1,94,2,success,1
14047,46,services,married,secondary,301,no,no,cellular,aug,241,7,-1,0,unknown,0
58755,48,unemployed,married,secondary,1218,no,no,cellular,aug,198,1,-1,0,unknown,0
28690,73,retired,divorced,secondary,1092,no,no,cellular,aug,390,2,-1,0,unknown,0
36926,37,blue-collar,married,unknown,1508,no,yes,unknown,jun,381,2,-1,0,unknown,1
70844,33,unemployed,single,tertiary,0,yes,no,cellular,may,124,1,-1,0,unknown,0
53269,41,management,single,secondary,1286,yes,no,telephone,nov,661,4,-1,0,unknown,0
44085,44,services,married,secondary,-289,no,yes,cellular,nov,487,1,118,1,other,0
15011,37,technician,married,secondary,1047,yes,yes,unknown,may,151,1,-1,0,unknown,0
73224,52,management,divorced,tertiary,1988,yes,no,cellular,may,88,1,299,1,failure,0
94670,58,technician,married,secondary,99,no,no,telephone,sep,396,2,-1,0,unknown,1
34805,60,unemployed,divorced,secondary,4,no,no,telephone,feb,882,2,-1,0,unknown,0
82424,54,admin.,divorced,secondary,791,no,yes,cellular,jul,66,1,-1,0,unknown,0
26520,33,admin.,single,secondary,-281,yes,yes,cellular,nov,282,1,-1,0,unknown,0
26966,46,entrepreneur,married,tertiary,0,yes,yes,cellular,may,37,1,-1,0,unknown,0
11025,57,technician,divorced,secondary,1168,no,no,unknown,jun,74,5,-1,0,unknown,0
42615,50,blue-collar,married,primary,421,yes,no,cellular,jul,445,4,-1,0,unknown,0
75315,52,management,married,tertiary,72,no,no,cellular,feb,222,1,-1,0,unknown,0
82394,37,management,married,secondary,1180,yes,yes,cellular,apr,786,1,135,1,other,0
68350,54,management,married,tertiary,0,no,no,cellular,aug,748,3,-1,0,unknown,0
13424,45,admin.,divorced,secondary,8032,no,no,cellular,nov,73,1,-1,0,unknown,0
45009,41,housemaid,divorced,primary,9059,no,no,unknown,jun,113,1,-1,0,unknown,0
65584,38,blue-collar,married,secondary,1027,yes,no,cellular,may,12,5,-1,0,unknown,0
25460,45,technician,married,secondary,256,no,no,cellular,aug,119,7,-1,0,unknown,0
81084,33,services,divorced,secondary,2411,yes,no,cellular,may,360,1,-1,0,unknown,0
46026,36,blue-collar,married,secondary,1272,yes,no,cellular,apr,245,1,-1,0,unknown,0
13989,40,services,married,secondary,1293,yes,no,cellular,apr,128,3,-1,0,unknown,0
60399,42,management,married,tertiary,4,yes,no,cellular,jul,795,1,-1,0,unknown,1
80329,55,blue-collar,married,secondary,388,no,no,cellular,aug,187,2,-1,0,unknown,0
69523,43,management,single,tertiary,0,no,no,cellular,jun,275,2,296,1,failure,1
83315,37,admin.,divorced,tertiary,43,yes,no,cellular,apr,328,2,264,2,failure,0
24421,30,blue-collar,married,primary,70,yes,yes,unknown,may,461,3,-1,0,unknown,0
49504,25,blue-collar,married,secondary,2307,yes,no,cellular,jul,104,5,-1,0,unknown,0
87945,38,services,married,secondary,434,yes,no,unknown,may,411,1,-1,0,unknown,0
49939,43,admin.,married,secondary,25741,yes,no,unknown,may,464,2,-1,0,unknown,0
18862,49,management,single,tertiary,11,no,no,cellular,aug,251,2,-1,0,unknown,0
46142,38,blue-collar,single,secondary,-56,yes,yes,unknown,jun,247,2,-1,0,unknown,0
68318,32,services,married,secondary,-790,yes,no,unknown,jun,159,1,-1,0,unknown,0
60269,32,admin.,single,secondary,299,yes,no,cellular,apr,177,2,348,2,failure,0
22531,43,management,divorced,tertiary,-410,no,yes,cellular,jul,189,1,-1,0,unknown,0
68403,29,services,married,secondary,399,no,no,cellular,dec,454,6,199,1,failure,0
35679,56,self-employed,married,tertiary,350,no,no,cellular,feb,83,3,-1,0,unknown,0
56746,45,services,single,secondary,1378,yes,no,cellular,may,25,5,372,2,failure,0
78427,33,services,single,secondary,969,no,no,telephone,jul,107,3,-1,0,unknown,0
10352,37,housemaid,married,primary,254,yes,no,telephone,may,16,6,-1,0,unknown,0
81658,29,management,married,tertiary,877,no,no,cellular,feb,166,3,-1,0,unknown,0
63371,37,services,married,secondary,1694,yes,yes,cellular,jan,404,2,251,6,failure,0
17860,29,admin.,single,secondary,-95,yes,no,unknown,jun,269,3,-1,0,unknown,0
92709,40,management,married,secondary,408,yes,no,cellular,may,80,1,322,4,failure,0
38544,30,services,married,unknown,-51,yes,yes,cellular,jul,440,4,-1,0,unknown,0
25798,51,technician,married,secondary,371,yes,yes,cellular,oct,287,1,-1,0,unknown,1
36797,29,blue-collar,single,secondary,1296,yes,yes,cellular,jan,275,1,240,1,other,0
36737,54,blue-collar,married,secondary,-932,yes,no,unknown,may,799,1,-1,0,unknown,0
32825,32,management,married,tertiary,5910,no,no,cellular,aug,75,3,-1,0,unknown,0
39792,40,technician,married,secondary,318,no,no,cellular,aug,196,4,-1,0,unknown,0
42334,53,management,divorced,secondary,28,yes,no,cellular,may,135,2,289,1,failure,0
75491,57,services,married,primary,53,no,no,cellular,aug,86,2,-1,0,unknown,0
99188,37,services,married,secondary,4760,yes,no,cellular,nov,187,2,-1,0,unknown,0
90643,29,management,single,tertiary,13,yes,no,cellular,may,26,6,-1,0,unknown,0
10261,29,management,single,tertiary,573,yes,yes,unknown,jun,190,4,-1,0,unknown,0
51876,25,management,single,tertiary,2506,no,no,cellular,feb,485,1,-1,0,unknown,1
34892,57,technician,married,secondary,7766,yes,no,cellular,nov,220,1,-1,0,unknown,0
40543,39,technician,divorced,secondary,1270,yes,no,unknown,may,245,4,-1,0,unknown,0
14415,44,entrepreneur,married,tertiary,307,yes,no,unknown,jun,338,2,-1,0,unknown,0
17337,30,entrepreneur,single,tertiary,676,no,yes,cellular,jul,214,1,-1,0,unknown,0
98683,47,self-employed,married,tertiary,192,no,no,telephone,jul,120,6,-1,0,unknown,0
60042,42,blue-collar,married,primary,223,yes,no,unknown,may,41,3,-1,0,unknown,0
64760,42,admin.,divorced,secondary,-249,yes,no,cellular,jul,149,3,-1,0,unknown,0
47831,55,services,married,secondary,477,no,no,unknown,jun,170,1,-1,0,unknown,0
76723,37,admin.,single,tertiary,-898,yes,no,unknown,may,482,1,-1,0,unknown,0
25203,28,blue-collar,single,secondary,53,yes,no,cellular,may,93,1,-1,0,unknown,0
93745,33,technician,divorced,secondary,2,yes,no,cellular,may,600,2,330,17,failure,0
88690,38,blue-collar,married,primary,1602,no,no,unknown,jun,100,1,-1,0,unknown,0
81560,33,management,married,tertiary,415,no,no,cellular,may,75,5,167,1,other,0
22593,27,student,single,secondary,24,yes,no,cellular,jul,320,2,-1,0,unknown,0
25006,54,admin.,divorced,secondary,735,no,no,cellular,oct,300,1,-1,0,unknown,0
80251,45,management,married,primary,4629,no,no,telephone,apr,285,2,-1,0,unknown,0
68861,39,entrepreneur,divorced,tertiary,208,yes,no,unknown,jun,201,2,-1,0,unknown,0
54661,57,retired,married,primary,1238,yes,no,cellular,jul,274,1,-1,0,unknown,0
43199,56,management,divorced,tertiary,505,no,no,cellular,feb,108,2,199,3,other,0
65026,38,services,single,secondary,91,no,no,cellular,mar,207,1,-1,0,unknown,1
50987,36,admin.,married,secondary,1601,yes,no,unknown,may,163,3,-1,0,unknown,0
37416,34,entrepreneur,divorced,tertiary,338,yes,no,unknown,may,162,2,-1,0,unknown,0
56474,31,management,single,tertiary,43,yes,no,cellular,feb,297,7,-1,0,unknown,0
35914,31,admin.,single,secondary,527,yes,no,unknown,jun,722,2,-1,0,unknown,0
44972,39,services,married,secondary,304,yes,yes,unknown,may,323,1,-1,0,unknown,0
42456,46,admin.,married,secondary,4048,yes,no,unknown,may,360,1,-1,0,unknown,0
98021,56,services,married,secondary,144,no,no,cellular,aug,184,2,-1,0,unknown,0
21446,31,self-employed,single,secondary,0,no,yes,telephone,feb,287,6,-1,0,unknown,0
11068,24,admin.,single,secondary,1055,no,no,cellular,jul,338,1,-1,0,unknown,0
12893,22,blue-collar,married,secondary,36,yes,no,unknown,may,120,3,-1,0,unknown,0
47102,44,self-employed,married,tertiary,1196,no,no,cellular,aug,552,5,-1,0,unknown,1
79231,32,services,single,secondary,-23,no,no,cellular,may,185,1,305,1,failure,0
39662,35,technician,single,secondary,449,yes,no,cellular,may,245,1,-1,0,unknown,0
54532,34,blue-collar,single,secondary,1475,yes,no,cellular,nov,1166,3,530,12,other,0
96434,39,admin.,single,secondary,782,yes,no,cellular,nov,162,3,-1,0,unknown,0
12448,38,management,single,tertiary,38,no,no,cellular,aug,105,2,-1,0,unknown,0
49191,60,management,divorced,secondary,0,no,no,cellular,aug,603,3,-1,0,unknown,1
87046,30,services,single,secondary,12,no,yes,cellular,jul,106,31,-1,0,unknown,0
53040,39,services,married,secondary,52,no,no,telephone,feb,1420,3,-1,0,unknown,1
84677,31,technician,married,secondary,2420,yes,no,cellular,nov,166,1,-1,0,unknown,0
67133,38,management,married,tertiary,-299,yes,no,cellular,jul,86,3,-1,0,unknown,0
31734,26,blue-collar,married,primary,5116,yes,no,cellular,jul,246,3,-1,0,unknown,0
50814,51,services,divorced,secondary,0,no,no,telephone,jul,273,4,-1,0,unknown,0
55266,40,admin.,married,secondary,-666,yes,no,unknown,may,107,2,-1,0,unknown,0
70354,34,management,married,tertiary,4714,yes,yes,cellular,may,123,2,-1,0,unknown,0
15943,50,blue-collar,married,secondary,907,no,yes,cellular,jul,68,1,-1,0,unknown,0
71820,34,services,divorced,tertiary,800,yes,yes,cellular,may,309,2,-1,0,unknown,0
43193,33,technician,single,secondary,151,yes,no,cellular,aug,86,6,-1,0,unknown,0
88643,34,technician,single,secondary,5039,no,no,cellular,nov,205,6,-1,0,unknown,0
93811,45,admin.,married,secondary,251,yes,no,cellular,may,304,2,259,2,failure,0
81616,37,technician,married,tertiary,7,yes,yes,cellular,jul,18,10,-1,0,unknown,0
87723,41,admin.,married,secondary,1535,yes,no,cellular,may,261,1,363,1,success,0
43825,47,unemployed,married,secondary,432,no,no,cellular,aug,334,2,-1,0,unknown,0
40741,24,blue-collar,married,secondary,685,yes,no,unknown,may,896,3,-1,0,unknown,1
84496,32,unemployed,single,secondary,1026,yes,no,cellular,may,289,1,-1,0,unknown,1
93719,50,technician,married,secondary,2218,yes,no,cellular,aug,711,1,-1,0,unknown,1
86358,42,management,married,tertiary,721,no,yes,cellular,aug,91,5,-1,0,unknown,0
89889,39,admin.,divorced,secondary,223,yes,yes,cellular,may,115,2,-1,0,unknown,0
50148,36,blue-collar,married,secondary,2774,yes,no,cellular,apr,172,1,-1,0,unknown,0
44186,46,self-employed,single,primary,2032,no,no,cellular,jul,424,2,-1,0,unknown,0
77600,36,blue-collar,married,primary,403,yes,no,unknown,jun,920,1,-1,0,unknown,1
35241,29,blue-collar,single,secondary,1958,yes,no,cellular,jul,643,1,-1,0,unknown,0
99058,49,blue-collar,married,primary,4455,yes,no,cellular,nov,140,1,-1,0,unknown,0
51498,51,technician,divorced,unknown,3560,yes,no,cellular,jul,334,6,-1,0,unknown,0
54610,49,blue-collar,married,secondary,579,yes,no,unknown,may,396,1,-1,0,unknown,0
66848,54,technician,married,secondary,4475,yes,no,cellular,nov,108,1,-1,0,unknown,0
37947,59,retired,married,unknown,0,no,no,unknown,may,425,6,-1,0,unknown,0
76724,34,blue-collar,married,secondary,156,yes,no,cellular,jul,393,3,-1,0,unknown,0
65253,47,technician,divorced,secondary,431,no,yes,unknown,jun,388,9,-1,0,unknown,0
86139,26,technician,divorced,tertiary,3154,yes,yes,cellular,jan,350,3,248,1,failure,0
34849,57,management,married,tertiary,2770,no,yes,telephone,jul,158,1,-1,0,unknown,0
59405,27,services,single,secondary,-74,yes,no,cellular,may,151,1,345,1,failure,0
84198,40,blue-collar,married,secondary,188,yes,yes,unknown,jun,570,2,-1,0,unknown,1
18711,30,technician,single,secondary,865,no,no,cellular,feb,114,1,-1,0,unknown,0
80757,59,retired,married,secondary,136,no,no,cellular,aug,301,4,-1,0,unknown,0
94527,42,technician,single,tertiary,-411,yes,no,cellular,may,78,5,292,3,failure,0
11632,33,technician,single,secondary,-242,yes,no,cellular,may,49,3,-1,0,unknown,0
51457,36,blue-collar,single,secondary,111,yes,no,cellular,may,174,3,-1,0,unknown,0
16655,29,management,married,tertiary,1,yes,no,cellular,jul,695,1,-1,0,unknown,0
18648,50,technician,married,secondary,349,yes,no,telephone,jul,27,17,-1,0,unknown,0
78229,51,technician,married,secondary,18,no,yes,cellular,jul,363,6,-1,0,unknown,0
83832,51,blue-collar,married,primary,3844,no,no,cellular,mar,195,2,215,1,other,0
48366,37,admin.,divorced,tertiary,43,yes,no,cellular,jul,65,2,-1,0,unknown,0
56556,34,services,single,secondary,0,yes,no,unknown,may,142,1,-1,0,unknown,0
82689,30,services,married,secondary,33,no,no,cellular,nov,36,1,-1,0,unknown,0
79171,39,technician,single,tertiary,1531,no,no,telephone,jul,543,6,-1,0,unknown,0
84626,52,blue-collar,married,secondary,331,no,no,cellular,aug,84,4,-1,0,unknown,0
20848,51,unemployed,divorced,secondary,-56,yes,no,cellular,nov,544,3,-1,0,unknown,0
77528,70,retired,married,secondary,2626,no,no,telephone,jan,175,3,147,2,success,0
18323,50,housemaid,married,secondary,388,no,no,cellular,sep,173,2,99,4,failure,1
34259,46,services,married,secondary,2202,yes,no,cellular,jan,83,2,-1,0,unknown,0
34579,40,blue-collar,married,primary,2651,yes,no,unknown,may,94,1,-1,0,unknown,0
28138,32,management,single,tertiary,131,no,no,unknown,jun,267,3,-1,0,unknown,0
80685,46,blue-collar,married,primary,2749,yes,no,cellular,nov,332,1,-1,0,unknown,0
47923,43,management,married,tertiary,1993,no,no,cellular,nov,37,1,174,1,failure,0
91745,35,technician,married,secondary,222,yes,no,cellular,nov,233,1,190,6,failure,0
47021,38,management,married,tertiary,1802,no,no,cellular,nov,74,1,-1,0,unknown,0
12840,25,services,single,secondary,2,no,no,cellular,jul,288,1,-1,0,unknown,0
71979,34,admin.,single,tertiary,-199,no,yes,cellular,jul,130,1,-1,0,unknown,0
25673,39,blue-collar,single,secondary,393,yes,no,unknown,jun,339,1,-1,0,unknown,0
34698,38,unemployed,married,secondary,1906,no,yes,cellular,nov,210,2,-1,0,unknown,0
40871,29,admin.,married,secondary,187,yes,yes,cellular,jul,386,2,-1,0,unknown,0
76298,54,management,divorced,tertiary,432,yes,no,cellular,may,160,1,-1,0,unknown,0
18208,57,technician,married,secondary,437,yes,no,unknown,may,44,4,-1,0,unknown,0
73494,35,unemployed,married,tertiary,1057,yes,no,cellular,apr,902,2,-1,0,unknown,0
65711,52,management,married,tertiary,261,yes,no,unknown,jun,437,2,-1,0,unknown,0
36389,39,services,married,secondary,1367,yes,no,unknown,jun,53,4,-1,0,unknown,0
33427,53,blue-collar,married,secondary,-711,yes,no,unknown,jun,198,1,-1,0,unknown,0
30467,36,management,married,tertiary,539,no,no,cellular,aug,176,1,-1,0,unknown,0
29628,41,blue-collar,married,secondary,235,yes,no,unknown,may,181,1,-1,0,unknown,0
99204,47,admin.,divorced,primary,357,yes,yes,unknown,may,134,1,-1,0,unknown,0
52023,43,entrepreneur,single,primary,103,yes,no,cellular,nov,53,1,183,5,failure,0
87484,42,admin.,married,secondary,976,yes,no,cellular,jul,69,7,-1,0,unknown,0
14939,35,technician,single,tertiary,2658,yes,no,cellular,aug,768,2,141,3,failure,1
48403,30,admin.,married,primary,-171,yes,no,unknown,may,125,2,-1,0,unknown,0
95708,35,blue-collar,married,primary,2708,yes,no,unknown,may,178,2,-1,0,unknown,0
55847,41,housemaid,married,primary,46,no,no,cellular,aug,268,1,-1,0,unknown,0
68290,33,student,single,unknown,86,no,no,cellular,may,136,1,-1,0,unknown,0
43620,48,self-employed,married,tertiary,1223,yes,no,cellular,feb,193,1,-1,0,unknown,0
15590,47,blue-collar,married,secondary,2428,yes,no,cellular,nov,9,6,177,16,other,0
82920,24,blue-collar,married,secondary,0,no,no,unknown,may,94,1,-1,0,unknown,0
93215,31,management,single,tertiary,1619,no,no,cellular,apr,327,2,-1,0,unknown,1
35072,30,management,single,tertiary,4889,no,no,cellular,aug,545,2,-1,0,unknown,1
41582,31,technician,married,tertiary,1197,yes,no,unknown,jun,351,3,-1,0,unknown,0
17900,29,student,single,secondary,209,yes,no,unknown,may,311,2,-1,0,unknown,0
95648,50,self-employed,divorced,tertiary,387,no,no,cellular,jul,221,8,-1,0,unknown,0
63695,49,admin.,single,primary,655,yes,no,cellular,may,32,5,-1,0,unknown,0
80078,60,management,divorced,unknown,404,yes,no,unknown,may,95,2,-1,0,unknown,0
68566,43,blue-collar,divorced,unknown,1,no,no,unknown,jun,188,1,-1,0,unknown,0
61060,46,blue-collar,married,secondary,2485,yes,no,unknown,may,174,4,-1,0,unknown,0
70422,29,technician,married,secondary,2326,no,no,cellular,mar,195,1,-1,0,unknown,1
41016,39,admin.,married,secondary,-288,no,no,unknown,may,151,9,-1,0,unknown,0
69945,29,management,single,tertiary,1673,no,no,cellular,aug,200,2,159,3,other,0
21002,35,entrepreneur,married,secondary,10,yes,no,cellular,jul,314,7,-1,0,unknown,0
73206,28,admin.,married,secondary,330,no,no,cellular,jun,226,2,182,4,success,1
20432,52,management,married,unknown,414,yes,no,cellular,jul,424,1,-1,0,unknown,0
45850,45,blue-collar,married,secondary,333,no,yes,cellular,aug,166,2,-1,0,unknown,0
89090,29,technician,single,secondary,382,no,no,cellular,aug,409,4,-1,0,unknown,1
27084,41,technician,divorced,secondary,988,no,no,cellular,aug,429,2,-1,0,unknown,0
20162,31,management,single,tertiary,155,yes,no,cellular,aug,291,1,-1,0,unknown,0
50829,25,admin.,single,secondary,53,yes,no,cellular,may,213,6,-1,0,unknown,0
88441,44,blue-collar,single,unknown,2167,yes,no,unknown,may,1273,1,-1,0,unknown,0
77344,52,self-employed,married,tertiary,1088,yes,no,unknown,jun,217,2,-1,0,unknown,0
78892,33,admin.,single,secondary,1221,yes,no,unknown,may,245,1,-1,0,unknown,0
19368,36,management,married,tertiary,549,yes,no,cellular,nov,72,2,-1,0,unknown,0
72916,35,management,married,tertiary,8,no,no,cellular,apr,93,3,-1,0,unknown,1
78256,55,management,married,primary,384,no,no,telephone,feb,75,1,-1,0,unknown,0
89389,32,blue-collar,married,primary,-94,yes,yes,cellular,may,308,1,-1,0,unknown,0
32103,39,blue-collar,married,primary,981,yes,no,unknown,may,294,1,-1,0,unknown,0
63067,59,retired,married,primary,-90,no,yes,telephone,jul,41,5,-1,0,unknown,0
84629,60,housemaid,divorced,secondary,387,yes,no,unknown,jun,235,1,-1,0,unknown,0
59360,41,technician,married,secondary,459,yes,no,unknown,may,102,1,-1,0,unknown,0
46069,35,self-employed,married,secondary,116,no,no,unknown,jun,361,1,-1,0,unknown,0
40694,34,blue-collar,single,secondary,283,yes,no,cellular,may,151,2,-1,0,unknown,0
75822,52,admin.,married,secondary,1746,no,no,cellular,jul,142,9,-1,0,unknown,0
63714,30,unemployed,single,secondary,-306,yes,no,unknown,jun,275,1,-1,0,unknown,0
10016,35,management,married,tertiary,0,yes,no,cellular,nov,189,1,128,2,other,0
79285,71,retired,married,primary,2988,no,no,telephone,apr,130,1,-1,0,unknown,1
16005,38,management,married,primary,1365,yes,no,unknown,jun,224,1,-1,0,unknown,0
57118,51,self-employed,married,secondary,1178,no,no,cellular,aug,530,2,-1,0,unknown,0
38332,44,management,single,tertiary,5063,no,no,cellular,oct,418,2,-1,0,unknown,1
21295,28,blue-collar,single,secondary,524,yes,no,cellular,may,554,2,-1,0,unknown,1
31696,39,management,married,tertiary,1373,no,no,cellular,aug,386,2,-1,0,unknown,0
18329,51,services,divorced,secondary,234,no,no,cellular,jul,281,3,-1,0,unknown,0
82305,46,management,married,tertiary,-337,no,yes,cellular,aug,120,2,-1,0,unknown,0
52476,31,management,single,tertiary,350,no,no,cellular,aug,71,24,-1,0,unknown,0
35584,34,technician,single,secondary,174,no,no,telephone,may,259,4,-1,0,unknown,0
45742,48,blue-collar,married,primary,1203,no,no,cellular,aug,61,5,-1,0,unknown,0
73227,62,self-employed,divorced,tertiary,6,yes,no,cellular,apr,103,1,182,3,success,1
65220,35,blue-collar,married,secondary,807,yes,no,unknown,may,1185,3,-1,0,unknown,0
72122,29,student,single,secondary,181,yes,no,cellular,jul,180,1,-1,0,unknown,0
32906,45,management,married,tertiary,1309,no,no,cellular,jul,367,1,-1,0,unknown,1
57153,44,services,divorced,tertiary,2279,no,yes,cellular,nov,105,1,146,1,failure,0
30836,55,admin.,married,secondary,9329,no,no,cellular,oct,135,1,113,2,failure,0
44662,32,services,married,secondary,-34,yes,no,unknown,may,1236,2,-1,0,unknown,1
67840,67,retired,married,primary,1430,no,no,telephone,may,283,2,135,5,success,1
37940,48,blue-collar,married,primary,2642,yes,no,unknown,may,330,3,-1,0,unknown,0
11315,25,management,single,tertiary,2305,no,no,cellular,apr,193,1,86,1,failure,0
23041,29,management,single,unknown,345,no,no,cellular,sep,106,1,-1,0,unknown,0
61877,43,self-employed,married,secondary,56,yes,no,cellular,may,612,3,-1,0,unknown,0
92698,32,management,married,tertiary,1388,yes,no,cellular,aug,102,1,105,1,success,0
71002,26,services,single,secondary,2158,yes,yes,telephone,jun,227,1,-1,0,unknown,0
33512,41,technician,married,secondary,261,no,yes,unknown,jun,222,1,-1,0,unknown,0
10764,60,retired,married,secondary,-1110,yes,no,unknown,jun,143,2,-1,0,unknown,0
27808,39,management,married,tertiary,0,yes,yes,unknown,may,107,2,-1,0,unknown,0
91584,39,management,divorced,unknown,401,no,no,unknown,jun,126,1,-1,0,unknown,0
67597,32,management,married,tertiary,2,yes,no,cellular,jul,79,3,-1,0,unknown,0
79505,36,self-employed,married,secondary,188,yes,yes,cellular,may,1046,3,333,2,success,1
67449,25,management,married,tertiary,784,yes,yes,unknown,may,104,2,-1,0,unknown,0
58533,30,management,single,tertiary,45,no,no,telephone,feb,211,2,-1,0,unknown,0
49323,28,technician,single,secondary,-125,yes,no,unknown,may,67,3,-1,0,unknown,0
